variable,tipo,movilidad,flujo,unidad_medida,nivel,fecha,valor
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2023-06-01,374121.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2023-07-01,2020928.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2023-07-01,410824.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2023-07-01,575004.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2023-07-01,471657.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2023-08-01,1605675.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2023-08-01,252029.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2023-08-01,667446.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2023-08-01,544165.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2023-09-01,1297489.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2023-09-01,230524.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2023-09-01,561192.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2023-09-01,453988.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2023-10-01,1624408.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2023-10-01,247885.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2023-10-01,609680.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2023-10-01,487988.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2023-11-01,1913759.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2023-11-01,328306.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2023-11-01,608877.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2023-11-01,481221.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2023-12-01,2515060.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2023-12-01,628376.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2023-12-01,611839.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2023-12-01,492188.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-01-01,2157472.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-01-01,225949.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-01-01,644496.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-01-01,469523.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-02-01,2219256.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-02-01,210879.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-02-01,454646.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-02-01,343235.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-03-01,2470215.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-03-01,310563.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-03-01,508625.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-03-01,362093.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-04-01,1896747.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-04-01,218462.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-04-01,567054.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-04-01,383592.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-05-01,1780753.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-05-01,293760.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-05-01,586288.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-05-01,384969.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-06-01,1903379.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-06-01,373883.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-06-01,592556.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-06-01,397386.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-07-01,1948641.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-07-01,403842.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-07-01,667671.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-07-01,480894.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-08-01,1506661.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-08-01,303478.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-08-01,789904.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-08-01,565245.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-09-01,1214702.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-09-01,244767.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-09-01,663572.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-09-01,472234.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-10-01,1621797.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-10-01,317902.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-10-01,677275.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-10-01,473835.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-11-01,1931886.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-11-01,356998.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-11-01,704859.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-11-01,491259.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2024-12-01,2513747.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2024-12-01,634647.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2024-12-01,721383.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2024-12-01,513310.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-01-01,2139519.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-01-01,249983.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-01-01,727228.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-01-01,467756.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-02-01,2086458.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-02-01,247958.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-02-01,472501.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-02-01,311022.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-03-01,2404793.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-03-01,336806.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-03-01,548297.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-03-01,345777.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-04-01,1900589.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-04-01,312515.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-04-01,642420.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-04-01,388505.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-05-01,1681661.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-05-01,358603.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-05-01,634991.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-05-01,368608.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-06-01,1849224.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-06-01,430158.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-06-01,634746.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-06-01,375637.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-07-01,1961382.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-07-01,467439.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-07-01,724514.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-07-01,460693.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-08-01,1492896.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-08-01,356648.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-08-01,828670.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-08-01,510750.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-09-01,1166162.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-09-01,289511.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-09-01,670337.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-09-01,407952.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-10-01,1668067.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-10-01,360100.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-10-01,682919.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-10-01,418620.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-11-01,1947818.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-11-01,421524.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-11-01,733620.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-11-01,448099.0
num_visitantes,Turistas de internación,Vía aérea,entrada,Entradas,nacional,2025-12-01,2568653.0
num_visitantes,Turistas de internación,Vía terrestre,entrada,Entradas,nacional,2025-12-01,673132.0
num_visitantes,Turistas de internación,Vía aérea,salida,Salidas,nacional,2025-12-01,752380.0
num_visitantes,Turistas de internación,Vía terrestre,salida,Salidas,nacional,2025-12-01,469167.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-08-01,1460324.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2018-08-01,264212.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2018-08-01,134802.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2018-08-01,536258.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-09-01,1276384.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2018-09-01,258582.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2018-09-01,116518.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2018-09-01,401790.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-10-01,1263211.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2018-10-01,261924.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2018-10-01,143216.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2018-10-01,508337.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-11-01,1237668.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2018-11-01,293502.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2018-11-01,145009.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2018-11-01,486828.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-12-01,1310166.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2018-12-01,298464.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2018-12-01,137167.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2018-12-01,535751.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-01-01,1228736.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-01-01,292500.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-01-01,171444.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-01-01,450282.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-02-01,1150981.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-02-01,269558.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-02-01,151020.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-02-01,357655.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-03-01,1549854.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-03-01,306180.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-03-01,181580.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-03-01,513370.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-04-01,1415917.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-04-01,304129.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-04-01,211082.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-04-01,502073.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-05-01,1320677.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-05-01,307496.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-05-01,171547.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-05-01,453229.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-06-01,1444232.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-06-01,294105.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-06-01,137808.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-06-01,411785.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-07-01,1657739.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-07-01,306987.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-07-01,142391.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-07-01,491830.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-08-01,1501565.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-08-01,318725.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-08-01,162143.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-08-01,481034.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-09-01,1436183.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-09-01,321729.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-09-01,165762.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-09-01,460988.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-10-01,1674225.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-10-01,320289.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-10-01,189951.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-10-01,371205.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-11-01,1525851.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-11-01,319991.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-11-01,174211.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-11-01,488977.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-12-01,1691960.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2019-12-01,307161.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2019-12-01,170616.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2019-12-01,562896.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-01-01,1461464.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-01-01,279483.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-01-01,154583.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-01-01,467954.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-02-01,1360608.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-02-01,298737.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-02-01,139096.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-02-01,373559.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-03-01,1302368.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-03-01,266299.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-03-01,133787.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-03-01,358930.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-04-01,539498.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-04-01,151304.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-04-01,37220.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-04-01,108325.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-05-01,590141.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-05-01,155501.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-05-01,47053.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-05-01,123310.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-06-01,497010.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-06-01,198265.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-06-01,30446.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-06-01,129901.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-07-01,686152.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-07-01,173097.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-07-01,57349.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-07-01,188081.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-08-01,678548.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-08-01,136548.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-08-01,70262.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-08-01,256982.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-09-01,1005107.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-09-01,222600.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-09-01,68371.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-09-01,152611.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-10-01,995777.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-10-01,218694.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-10-01,63282.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-10-01,131598.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-11-01,898223.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-11-01,207402.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-11-01,58658.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-11-01,139660.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2020-12-01,935115.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2020-12-01,210701.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2020-12-01,64191.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2020-12-01,165517.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-01-01,870466.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-01-01,230747.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-01-01,56677.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-01-01,160605.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-02-01,709218.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-02-01,179608.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-02-01,48160.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-02-01,142051.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-03-01,893876.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-03-01,213431.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-03-01,71214.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-03-01,165655.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-04-01,921712.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-04-01,219377.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-04-01,70648.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-04-01,161543.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-05-01,925852.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-05-01,223159.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-05-01,64764.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-05-01,161559.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-06-01,1071988.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-06-01,220160.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-06-01,64598.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-06-01,151268.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-07-01,1099508.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-07-01,264197.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-07-01,73601.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-07-01,166137.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-08-01,1094613.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-08-01,242091.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-08-01,70701.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-08-01,138927.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-09-01,981159.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-09-01,223936.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-09-01,68099.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-09-01,162337.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-10-01,940202.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-10-01,249590.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-10-01,73187.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-10-01,149153.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-11-01,827738.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-11-01,173625.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-11-01,66244.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-11-01,171832.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2021-12-01,855903.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2021-12-01,183915.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2021-12-01,77427.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2021-12-01,224453.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-01-01,788587.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-01-01,199232.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-01-01,81917.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-01-01,229526.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-02-01,685659.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-02-01,150815.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-02-01,63998.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-02-01,192565.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-03-01,796948.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-03-01,185776.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-03-01,71256.0
